ARS_region;ARS_governorate;ARS_county;ARS_community;ARS_city;cityname;postcode
13;0;74;5451;003;Barnekow;23968
13;0;74;5451;008;Bobitz;23996
13;0;74;5451;019;Dorf Mecklenburg;23972
13;0;74;5451;030;Groß Stieten;23972
13;0;74;5451;031;Hohen Viecheln;23996
13;0;74;5451;047;Lübow;23972
13;0;74;5451;053;Metelsdorf;23972
13;0;74;5451;082;Ventschow;19417
13;0;74;5452;020;Dragun;19205
13;0;74;5452;021;Gadebusch;19205
13;0;74;5452;040;Kneese;19205
13;0;74;5452;043;Krembz;19205
13;0;74;5452;054;Mühlen Eichsen;19205
13;0;74;5452;068;Roggendorf;19205
13;0;74;5452;070;Rögnitz;19205
13;0;74;5452;081;Veelböken;19205
13;0;74;5453;005;Bernstorf;23936
13;0;74;5453;022;Gägelow;23968
13;0;74;5453;069;Roggenstorf;23936
13;0;74;5453;071;Rüting;23936
13;0;74;5453;077;Testorf-Steinfort;23936
13;0;74;5453;079;Upahl;23936
13;0;74;5453;085;Warnow;23936
13;0;74;5453;093;Stepenitztal;23936
13;0;74;5454;010;Boltenhagen;23946
13;0;74;5454;016;Damshagen;23948
13;0;74;5454;032;Hohenkirchen;23968
13;0;74;5454;037;Kalkhorst;23942
13;0;74;5454;039;Klütz;23948
13;0;74;5454;089;Zierow;23968
13;0;74;5455;001;Alt Meteln;19069
13;0;74;5455;012;Brüsewitz;19071
13;0;74;5455;014;Cramonshagen;19071
13;0;74;5455;015;Dalberg-Wendelstorf;19071
13;0;74;5455;024;Gottesgabe;19209
13;0;74;5455;025;Grambow;19071
13;0;74;5455;038;Klein Trebbow;19069
13;0;74;5455;048;Lübstorf;19069
13;0;74;5455;050;Lützow;19209
13;0;74;5455;061;Perlin;19209
13;0;74;5455;062;Pingelshagen;19069
13;0;74;5455;064;Pokrent;19205
13;0;74;5455;072;Schildetal;19209
13;0;74;5455;075;Seehof;19069
13;0;74;5455;088;Zickhusen;19069
13;0;74;5456;004;Benz;23970
13;0;74;5456;007;Blowatz;23974
13;0;74;5456;009;Boiensdorf;23974
13;0;74;5456;034;Hornstorf;23974
13;0;74;5456;044;Krusenhagen;23974
13;0;74;5456;056;Neuburg;23974
13;0;74;5457;006;Bibow;19417
13;0;74;5457;023;Glasin;23992
13;0;74;5457;036;Jesendorf;19417
13;0;74;5457;046;Lübberstorf;23992
13;0;74;5457;057;Neukloster;23992
13;0;74;5457;060;Passee;23992
13;0;74;5457;084;Warin;19417
13;0;74;5457;090;Zurow;23992
13;0;74;5457;091;Züsow;23992
13;0;74;5458;013;Carlow;19217
13;0;74;5458;018;Dechow;19217
13;0;74;5458;028;Groß Molzahn;19217
13;0;74;5458;033;Holdorf;19217
13;0;74;5458;042;Königsfeld;19217
13;0;74;5458;065;Rehna;19217
13;0;74;5458;066;Rieps;19217
13;0;74;5458;073;Schlagsdorf;19217
13;0;74;5458;078;Thandorf;19217
13;0;74;5458;080;Utecht;19217
13;0;74;5458;092;Wedendorfersee;19217
13;0;74;5459;017;Dassow;23942
13;0;74;5459;027;Grieben;23936
13;0;74;5459;049;Lüdersdorf;23923
13;0;74;5459;052;Menzendorf;23923
13;0;74;5459;067;Roduchelstorf;23923
13;0;74;5459;074;Schönberg;23923
13;0;74;5459;076;Selmsdorf;23923
13;0;74;5459;094;Siemz-Niendorf;23923
13;0;75;0005;005;Anklam;17389
13;0;75;0039;039;Greifswald;17489
13;0;75;0049;049;Heringsdorf;17424
13;0;75;0105;105;Pasewalk;17309
13;0;75;0130;130;Strasburg (Uckermark);17335
13;0;75;0136;136;Ueckermünde;17373
13;0;75;5551;021;Buggenhagen;17440
13;0;75;5551;072;Krummin;17440
13;0;75;5551;074;Lassan;17440
13;0;75;5551;087;Lütow;17440
13;0;75;5551;124;Sauzin;17440
13;0;75;5551;144;Wolgast;17438
13;0;75;5551;147;Zemitz;17440
13;0;75;5552;001;Ahlbeck;17375
13;0;75;5552;003;Altwarp;17375
13;0;75;5552;031;Eggesin;17367
13;0;75;5552;037;Grambin;17375
13;0;75;5552;051;Hintersee;17375
13;0;75;5552;075;Leopoldshagen;17375
13;0;75;5552;078;Liepgarten;17375
13;0;75;5552;084;Lübs;17379
13;0;75;5552;085;Luckow;17375
13;0;75;5552;089;Meiersberg;17375
13;0;75;5552;093;Mönkebude;17375
13;0;75;5552;139;Vogelsang-Warsin;17375
13;0;75;5553;007;Bargischow;17398
13;0;75;5553;013;Blesewitz;17392
13;0;75;5553;015;Boldekow;17392
13;0;75;5553;020;Bugewitz;17398
13;0;75;5553;022;Butzow;17392
13;0;75;5553;029;Ducherow;17398
13;0;75;5553;053;Iven;17391
13;0;75;5553;068;Krien;17391
13;0;75;5553;073;Krusenfelde;17391
13;0;75;5553;088;Medow;17391
13;0;75;5553;098;Neu Kosenow;17398
13;0;75;5553;101;Neuenkirchen;17392
13;0;75;5553;110;Postlow;17391
13;0;75;5553;116;Rossin;17398
13;0;75;5553;122;Sarnow;17392
13;0;75;5553;127;Spantekow;17392
13;0;75;5553;128;Stolpe an der Peene;17391
13;0;75;5553;155;Neetzow-Liepen;17391
13;0;75;5554;002;Alt Tellin;17129
13;0;75;5554;009;Bentzin;17129
13;0;75;5554;023;Daberkow;17129
13;0;75;5554;054;Jarmen;17126
13;0;75;5554;070;Kruckow;17129
13;0;75;5554;134;Tutow;17129
13;0;75;5554;140;Völschow;17129
13;0;75;5555;008;Behrenhoff;17498
13;0;75;5555;025;Dargelin;17498
13;0;75;5555;027;Dersekow;17498
13;0;75;5555;050;Hinrichshagen;17498
13;0;75;5555;076;Levenhagen;17498
13;0;75;5555;091;Mesekenhagen;17498
13;0;75;5555;102;Neuenkirchen;17498
13;0;75;5555;141;Wackerow;17498
13;0;75;5555;142;Weitenhagen;17498
13;0;75;5556;011;Bergholz;17321
13;0;75;5556;012;Blankensee;17322
13;0;75;5556;016;Boock;17322
13;0;75;5556;035;Glasow;17322
13;0;75;5556;038;Grambow;17322
13;0;75;5556;067;Krackow;17329
13;0;75;5556;079;Löcknitz;17321
13;0;75;5556;095;Nadrensee;17329
13;0;75;5556;107;Penkun;17328
13;0;75;5556;108;Plöwen;17321
13;0;75;5556;113;Ramin;17321
13;0;75;5556;117;Rossow;17322
13;0;75;5556;119;Rothenklempenow;17321
13;0;75;5557;018;Brünzow;17509
13;0;75;5557;046;Hanshagen;17509
13;0;75;5557;059;Katzow;17509
13;0;75;5557;060;Kemnitz;17509
13;0;75;5557;069;Kröslin;17440
13;0;75;5557;081;Loissin;17509
13;0;75;5557;083;Lubmin;17509
13;0;75;5557;097;Neu Boltenhagen;17509
13;0;75;5557;120;Rubenow;17509
13;0;75;5557;146;Wusterhusen;17509
13;0;75;5558;036;Görmin;17121
13;0;75;5558;082;Loitz;17121
13;0;75;5558;123;Sassen-Trantow;17121
13;0;75;5559;004;Altwigshagen;17379
13;0;75;5559;033;Ferdinandshof;17379
13;0;75;5559;045;Hammer a.d. Uecker;17358
13;0;75;5559;048;Heinrichswalde;17379
13;0;75;5559;118;Rothemühl;17379
13;0;75;5559;131;Torgelow;17358
13;0;75;5559;143;Wilhelmsburg;17379
13;0;75;5560;017;Brietzig;17309
13;0;75;5560;032;Fahrenwalde;17309
13;0;75;5560;042;Groß Luckow;17337
13;0;75;5560;055;Jatznick;17309
13;0;75;5560;063;Koblentz;17309
13;0;75;5560;071;Krugsdorf;17309
13;0;75;5560;103;Nieden;17309
13;0;75;5560;104;Papendorf;17309
13;0;75;5560;109;Polzow;17309
13;0;75;5560;115;Rollwitz;17309
13;0;75;5560;126;Schönwalde;17309
13;0;75;5560;138;Viereck;17309
13;0;75;5560;149;Zerrenthin;17309
13;0;75;5561;058;Karlshagen;17449
13;0;75;5561;092;Mölschow;17449
13;0;75;5561;106;Peenemünde;17449
13;0;75;5561;133;Trassenheide;17449
13;0;75;5561;151;Zinnowitz;17454
13;0;75;5562;010;Benz;17429
13;0;75;5562;026;Dargen;17419
13;0;75;5562;034;Garz;17419
13;0;75;5562;056;Kamminke;17419
13;0;75;5562;065;Korswandt;17419
13;0;75;5562;066;Koserow;17459
13;0;75;5562;080;Loddin;17459
13;0;75;5562;090;Mellenthin;17429
13;0;75;5562;111;Pudagla;17429
13;0;75;5562;114;Rankwitz;17406
13;0;75;5562;129;Stolpe auf Usedom;17406
13;0;75;5562;135;Ückeritz;17459
13;0;75;5562;137;Usedom;17406
13;0;75;5562;148;Zempin;17459
13;0;75;5562;152;Zirchow;17419
13;0;75;5563;006;Bandelin;17506
13;0;75;5563;040;Gribow;17506
13;0;75;5563;041;Groß Kiesow;17495
13;0;75;5563;043;Groß Polzin;17390
13;0;75;5563;044;Gützkow;17506
13;0;75;5563;061;Klein Bünzow;17390
13;0;75;5563;094;Murchin;17390
13;0;75;5563;121;Rubkow;17390
13;0;75;5563;125;Schmatzin;17390
13;0;75;5563;145;Wrangelsburg;17495
13;0;75;5563;150;Ziethen;17390
13;0;75;5563;154;Züssow;17495
13;0;75;5563;156;Karlsburg;17495
13;0;76;0014;014;Boizenburg/ Elbe;19258
13;0;76;0060;060;Hagenow;19230
13;0;76;0088;088;Lübtheen;19249
13;0;76;0090;090;Ludwigslust;19288
13;0;76;0108;108;Parchim;19370
13;0;76;5652;009;Bengerstorf;19258
13;0;76;5652;010;Besitz;19258
13;0;76;5652;016;Brahlstorf;19273
13;0;76;5652;030;Dersenow;19260
13;0;76;5652;054;Gresse;19258
13;0;76;5652;055;Greven;19258
13;0;76;5652;102;Neu Gülze;19258
13;0;76;5652;106;Nostorf;19258
13;0;76;5652;122;Schwanheide;19258
13;0;76;5652;136;Teldau;19273
13;0;76;5652;138;Tessin b. Boizenburg;19258
13;0;76;5654;034;Dömitz;19303
13;0;76;5654;053;Grebs-Niendorf;19294
13;0;76;5654;067;Karenz;19294
13;0;76;5654;093;Malk Göhren;19294
13;0;76;5654;094;Malliß;19294
13;0;76;5654;103;Neu Kaliß;19294
13;0;76;5654;143;Vielank;19303
13;0;76;5655;040;Gallin-Kuppentin;19386
13;0;76;5655;051;Granzin;19386
13;0;76;5655;075;Kreien;19386
13;0;76;5655;077;Kritzow;19386
13;0;76;5655;089;Lübz;19386
13;0;76;5655;109;Passow;19386
13;0;76;5655;125;Siggelkow;19376
13;0;76;5655;151;Werder;19386
13;0;76;5655;165;Gehlsbach;19386
13;0;76;5655;168;Ruhner Berge;19376
13;0;76;5656;032;Dobbertin;19399
13;0;76;5656;048;Goldberg;19399
13;0;76;5656;096;Mestlin;19374
13;0;76;5656;104;Neu Poserin;19399
13;0;76;5656;135;Techentin;19399
13;0;76;5657;003;Balow;19300
13;0;76;5657;021;Brunow;19300
13;0;76;5657;027;Dambeck;19357
13;0;76;5657;037;Eldena;19294
13;0;76;5657;049;Gorlosen;19294
13;0;76;5657;050;Grabow;19300
13;0;76;5657;069;Karstädt;19294
13;0;76;5657;076;Kremmin;19300
13;0;76;5657;097;Milow;19300
13;0;76;5657;098;Möllenbeck;19300
13;0;76;5657;100;Muchow;19300
13;0;76;5657;115;Prislich;19300
13;0;76;5657;161;Zierzow;19300
13;0;76;5658;002;Alt Zachun;19230
13;0;76;5658;004;Bandenitz;19230
13;0;76;5658;008;Belsch;19230
13;0;76;5658;013;Bobzin;19230
13;0;76;5658;019;Bresegard bei Picher;19230
13;0;76;5658;041;Gammelin;19230
13;0;76;5658;057;Groß Krams;19230
13;0;76;5658;064;Hoort;19230
13;0;76;5658;065;Hülseburg;19230
13;0;76;5658;070;Kirch Jesar;19230
13;0;76;5658;079;Kuhstorf;19230
13;0;76;5658;099;Moraas;19230
13;0;76;5658;110;Pätow-Steegen;19230
13;0;76;5658;111;Picher;19230
13;0;76;5658;116;Pritzier;19230
13;0;76;5658;119;Redefin;19230
13;0;76;5658;131;Strohkirchen;19230
13;0;76;5658;145;Warlitz;19230
13;0;76;5658;169;Toddin;19230
13;0;76;5659;001;Alt Krenzlin;19288
13;0;76;5659;018;Bresegard bei Eldena;19294
13;0;76;5659;046;Göhlen;19288
13;0;76;5659;058;Groß Laasch;19288
13;0;76;5659;086;Lübesse;19077
13;0;76;5659;087;Lüblow;19288
13;0;76;5659;118;Rastow;19077
13;0;76;5659;134;Sülstorf;19077
13;0;76;5659;141;Uelitz;19077
13;0;76;5659;146;Warlow;19288
13;0;76;5659;156;Wöbbelin;19288
13;0;76;5660;012;Blievenstorf;19306
13;0;76;5660;017;Brenz;19306
13;0;76;5660;105;Neustadt-Glewe;19306
13;0;76;5662;035;Domsühl;19374
13;0;76;5662;056;Groß Godems;19372
13;0;76;5662;068;Karrenzin;19372
13;0;76;5662;085;Lewitzrand;19372
13;0;76;5662;120;Rom;19372
13;0;76;5662;126;Spornitz;19372
13;0;76;5662;129;Stolpe;19372
13;0;76;5662;160;Ziegendorf;19372
13;0;76;5662;162;Zölkow;19374
13;0;76;5662;164;Obere Warnow;19374
13;0;76;5663;006;Barkhagen;19395
13;0;76;5663;114;Plau am See;19395
13;0;76;5663;166;Ganzlin;19395
13;0;76;5664;011;Blankenberg;19412
13;0;76;5664;015;Borkow;19406
13;0;76;5664;020;Brüel;19412
13;0;76;5664;026;Dabel;19406
13;0;76;5664;062;Hohen Pritz;19406
13;0;76;5664;072;Kobrow;19406
13;0;76;5664;078;Kuhlen-Wendorf;19412
13;0;76;5664;101;Mustin;19406
13;0;76;5664;128;Sternberg;19406
13;0;76;5664;148;Weitendorf;19412
13;0;76;5664;155;Witzin;19406
13;0;76;5664;167;Kloster Tempzin;19412
13;0;76;5665;036;Dümmer;19073
13;0;76;5665;063;Holthusen;19075
13;0;76;5665;071;Klein Rogahn;19073
13;0;76;5665;107;Pampow;19075
13;0;76;5665;121;Schossin;19073
13;0;76;5665;130;Stralendorf;19073
13;0;76;5665;147;Warsow;19075
13;0;76;5665;154;Wittenförden;19073
13;0;76;5665;163;Zülow;19073
13;0;76;5666;152;Wittenburg;19243
13;0;76;5666;153;Wittendörp;19243
13;0;76;5667;039;Gallin;19258
13;0;76;5667;073;Kogel;19246
13;0;76;5667;092;Lüttow-Valluhn;19246
13;0;76;5667;142;Vellahn;19260
13;0;76;5667;159;Zarrentin am Schaalsee;19246
13;0;76;5668;005;Banzkow;19079
13;0;76;5668;007;Barnin;19089
13;0;76;5668;023;Bülow;19089
13;0;76;5668;024;Cambs;19067
13;0;76;5668;025;Crivitz;19089
13;0;76;5668;029;Demen;19089
13;0;76;5668;033;Dobin am See;19067
13;0;76;5668;038;Friedrichsruhe;19089
13;0;76;5668;044;Gneven;19065
13;0;76;5668;080;Langen Brütz;19067
13;0;76;5668;082;Leezen;19067
13;0;76;5668;112;Pinnow;19065
13;0;76;5668;113;Plate;19086
13;0;76;5668;117;Raben Steinfeld;19065
13;0;76;5668;133;Sukow;19079
13;0;76;5668;140;Tramm;19089
13;0;76;5668;158;Zapel;19089
14;5;11;0000;000;Chemnitz;09111
14;5;21;0010;010;Amtsberg;09439
14;5;21;0020;020;Annaberg-Buchholz;09456
14;5;21;0035;035;Aue-Bad Schlema;08280
14;5;21;0110;110;Breitenbrunn/Erzgeb.;08359
14;5;21;0130;130;Crottendorf;09474
14;5;21;0150;150;Drebach;09430
14;5;21;0160;160;Ehrenfriedersdorf;09427
14;5;21;0170;170;Eibenstock;08309
14;5;21;0200;200;Gelenau/Erzgeb.;09423
14;5;21;0240;240;Großolbersdorf;09432
14;5;21;0250;250;Großrückerswalde;09518
14;5;21;0260;260;Grünhain-Beierfeld;08344
14;5;21;0290;290;Hohndorf;09394
14;5;21;0310;310;Jahnsdorf/Erzgeb.;09387
14;5;21;0320;320;Johanngeorgenstadt;08349
14;5;21;0330;330;Jöhstadt;09477
14;5;21;0355;355;Lauter-Bernsbach;08315
14;5;21;0370;370;Lößnitz;08294
14;5;21;0390;390;Marienberg;09496
14;5;21;0400;400;Mildenau;09456
14;5;21;0410;410;Neukirchen/Erzgeb.;09221
14;5;21;0440;440;Oberwiesenthal;09484
14;5;21;0450;450;Oelsnitz/Erzgeb.;09376
14;5;21;0460;460;Olbernhau;09526
14;5;21;0495;495;Pockau-Lengefeld;09514
14;5;21;0500;500;Raschau-Markersbach;08352
14;5;21;0530;530;Schneeberg;08289
14;5;21;0540;540;Schönheide;08304
14;5;21;0550;550;Schwarzenberg/Erzgeb.;08340
14;5;21;0560;560;Sehmatal;09465
14;5;21;0600;600;Stützengrün;08328
14;5;21;0620;620;Thalheim/Erzgeb.;09380
14;5;21;0630;630;Thermalbad Wiesenbad;09488
14;5;21;0640;640;Thum;09419
14;5;21;0670;670;Wolkenstein;09429
14;5;21;5101;060;Bärenstein;09471
14;5;21;5101;340;Königswalde;09471
14;5;21;5103;040;Auerbach;09392
14;5;21;5103;120;Burkhardtsdorf;09235
14;5;21;5103;230;Gornsdorf;09390
14;5;21;5110;210;Geyer;09468
14;5;21;5110;610;Tannenberg;09468
14;5;21;5115;380;Lugau/Erzgeb.;09385
14;5;21;5115;430;Niederwürschnitz;09399
14;5;21;5130;510;Scheibenberg;09481
14;5;21;5130;520;Schlettau;09487
14;5;21;5132;140;Deutschneudorf;09548
14;5;21;5132;280;Heidersdorf;09526
14;5;21;5132;570;Seiffen/Erzgeb.;09548
14;5;21;5133;420;Niederdorf;09366
14;5;21;5133;590;Stollberg/Erzgeb.;09366
14;5;21;5138;220;Gornau/Erzgeb.;09405
14;5;21;5138;690;Zschopau;09405
14;5;21;5139;080;Bockau;08324
14;5;21;5139;700;Zschorlau;08321
14;5;21;5140;180;Elterlein;09481
14;5;21;5140;710;Zwönitz;08297
14;5;21;5405;090;Börnichen/Erzgeb.;09437
14;5;21;5405;270;Grünhainichen;09579
14;5;22;0020;020;Augustusburg;09573
14;5;22;0035;035;Bobritzsch-Hilbersdorf;09627
14;5;22;0050;050;Brand-Erbisdorf;09618
14;5;22;0070;070;Claußnitz;09236
14;5;22;0080;080;Döbeln;04720
14;5;22;0110;110;Eppendorf;09575
14;5;22;0120;120;Erlau;09306
14;5;22;0140;140;Flöha;09557
14;5;22;0150;150;Frankenberg/Sa.;09669
14;5;22;0170;170;Frauenstein;09623
14;5;22;0180;180;Freiberg;09599
14;5;22;0190;190;Geringswalde;09326
14;5;22;0200;200;Großhartmannsdorf;09618
14;5;22;0210;210;Großschirma;09603
14;5;22;0220;220;Großweitzschen;04720
14;5;22;0230;230;Hainichen;09661
14;5;22;0240;240;Halsbrücke;09633
14;5;22;0250;250;Hartha;04746
14;5;22;0260;260;Hartmannsdorf;09232
14;5;22;0290;290;Königshain-Wiederau;09306
14;5;22;0300;300;Kriebstein;09648
14;5;22;0310;310;Leisnig;04703
14;5;22;0320;320;Leubsdorf;09573
14;5;22;0330;330;Lichtenau;09244
14;5;22;0350;350;Lunzenau;09328
14;5;22;0390;390;Mulda/Sa.;09619
14;5;22;0400;400;Neuhausen/Erzgeb.;09544
14;5;22;0420;420;Niederwiesa;09577
14;5;22;0430;430;Oberschöna;09600
14;5;22;0440;440;Oederan;09569
14;5;22;0460;460;Penig;09322
14;5;22;0470;470;Rechenberg-Bienenmühle;09623
14;5;22;0480;480;Reinsberg;09629
14;5;22;0500;500;Rossau;09661
14;5;22;0510;510;Roßwein;04741
14;5;22;0540;540;Striegistal;09661
14;5;22;0570;570;Waldheim;04736
14;5;22;0580;580;Wechselburg;09306
14;5;22;5102;060;Burgstädt;09217
14;5;22;5102;380;Mühlau;09241
14;5;22;5102;550;Taura;09249
14;5;22;5113;340;Lichtenberg/Erzgeb.;09638
14;5;22;5113;590;Weißenborn/Erzgeb.;09600
14;5;22;5119;010;Altmittweida;09648
14;5;22;5119;360;Mittweida;09648
14;5;22;5123;450;Ostrau;04749
14;5;22;5123;620;Zschaitz-Ottewig;04720
14;5;22;5126;280;Königsfeld;09306
14;5;22;5126;490;Rochlitz;09306
14;5;22;5126;530;Seelitz;09306
14;5;22;5126;600;Zettlitz;09306
14;5;22;5129;090;Dorfchemnitz;09619
14;5;22;5129;520;Sayda;09619
14;5;23;0010;010;Adorf/Vogtl.;08626
14;5;23;0020;020;Auerbach/Vogtl.;08209
14;5;23;0030;030;Bad Brambach;08648
14;5;23;0040;040;Bad Elster;08645
14;5;23;0090;090;Ellefeld;08236
14;5;23;0100;100;Elsterberg;07985
14;5;23;0160;160;Klingenthal;08248
14;5;23;0170;170;Lengenfeld;08485
14;5;23;0200;200;Markneukirchen;08258
14;5;23;0245;245;Muldenhammer;08262
14;5;23;0280;280;Neumark;08496
14;5;23;0310;310;Pausa-Mühltroff;07952
14;5;23;0320;320;Plauen;08523
14;5;23;0330;330;Pöhl;08543
14;5;23;0360;360;Rodewisch;08228
14;5;23;0365;365;Rosenbach/Vogtl.;08539
14;5;23;0380;380;Steinberg;08237
14;5;23;0450;450;Weischlitz;08538
14;5;23;5107;120;Falkenstein/Vogtl.;08223
14;5;23;5107;130;Grünbach;08223
14;5;23;5107;290;Neustadt/Vogtl.;08223
14;5;23;5120;190;Limbach;08491
14;5;23;5120;260;Netzschkau;08491
14;5;23;5122;060;Bösenbrunn;08606
14;5;23;5122;080;Eichigt;08626
14;5;23;5122;300;Oelsnitz/Vogtl.;08606
14;5;23;5122;440;Triebel/Vogtl.;08606
14;5;23;5125;150;Heinsdorfergrund;08468
14;5;23;5125;340;Reichenbach im Vogtland;08468
14;5;23;5131;230;Mühlental;08261
14;5;23;5131;370;Schöneck/Vogtl.;08261
14;5;23;5134;270;Neuensalz;08541
14;5;23;5134;430;Treuen;08233
14;5;23;5402;050;Bergen;08239
14;5;23;5402;410;Theuma;08541
14;5;23;5402;420;Tirpersdorf;08606
14;5;23;5402;460;Werda;08223
14;5;24;0020;020;Callenberg;09337
14;5;24;0060;060;Fraureuth;08427
14;5;24;0070;070;Gersdorf;09355
14;5;24;0080;080;Glauchau;08371
14;5;24;0090;090;Hartenstein;08118
14;5;24;0120;120;Hohenstein-Ernstthal;09337
14;5;24;0140;140;Langenbernsdorf;08428
14;5;24;0150;150;Langenweißbach;08134
14;5;24;0170;170;Lichtentanne;08115
14;5;24;0200;200;Mülsen;08132
14;5;24;0210;210;Neukirchen/Pleiße;08459
14;5;24;0230;230;Oberlungwitz;09353
14;5;24;0250;250;Reinsdorf;08141
14;5;24;0300;300;Werdau;08412
14;5;24;0310;310;Wildenfels;08134
14;5;24;0320;320;Wilkau-Haßlau;08112
14;5;24;0330;330;Zwickau;08056
14;5;24;5104;030;Crimmitschau;08451
14;5;24;5104;050;Dennheritz;08393
14;5;24;5111;040;Crinitzberg;08147
14;5;24;5111;100;Hartmannsdorf b. Kirchberg;08107
14;5;24;5111;110;Hirschfeld;08144
14;5;24;5111;130;Kirchberg;08107
14;5;24;5114;180;Limbach-Oberfrohna;09212
14;5;24;5114;220;Niederfrohna;09243
14;5;24;5118;190;Meerane;08393
14;5;24;5118;270;Schönberg;08393
14;5;24;5128;010;Bernsdorf;09337
14;5;24;5128;160;Lichtenstein/Sa.;09350
14;5;24;5128;280;St. Egidien;09356
14;5;24;5135;240;Oberwiera;08396
14;5;24;5135;260;Remse;08373
14;5;24;5135;290;Waldenburg;08396
14;6;12;0000;000;Dresden;01067
14;6;25;0010;010;Arnsdorf;01477
14;6;25;0020;020;Bautzen / Budyšin;02625
14;6;25;0030;030;Bernsdorf;02994
14;6;25;0060;060;Burkau;01906
14;6;25;0090;090;Cunewalde;02733
14;6;25;0100;100;Demitz-Thumitz;01877
14;6;25;0110;110;Doberschau-Gaußig / Dobruša-Huska;02692
14;6;25;0120;120;Elsterheide / Halštrowska Hola;02979
14;6;25;0130;130;Elstra;01920
14;6;25;0150;150;Göda / Hod?ij;02633
14;6;25;0160;160;Großdubrau / Wulka Dubrawa;02694
14;6;25;0200;200;Großröhrsdorf;01900
14;6;25;0220;220;Haselbachtal;01920
14;6;25;0230;230;Hochkirch / Bukecy;02627
14;6;25;0240;240;Hoyerswerda / Wojerecy;02977
14;6;25;0250;250;Kamenz / Kamjenc;01917
14;6;25;0280;280;Königswartha / Rakecy;02699
14;6;25;0290;290;Kubschütz / Kubšicy;02627
14;6;25;0310;310;Lauta;02991
14;6;25;0330;330;Lohsa / ?az;02999
14;6;25;0340;340;Malschwitz / Malešecy;02694
14;6;25;0380;380;Neukirch/Lausitz;01904
14;6;25;0420;420;Oßling;01920
14;6;25;0430;430;Ottendorf-Okrilla;01458
14;6;25;0480;480;Radeberg;01454
14;6;25;0490;490;Radibor / Radwor;02627
14;6;25;0525;525;Schirgiswalde-Kirschau;02681
14;6;25;0530;530;Schmölln-Putzkau;01877
14;6;25;0550;550;Schwepnitz;01936
14;6;25;0560;560;Sohland a. d. Spree;02689
14;6;25;0570;570;Spreetal / Sprjewiny Do?;02979
14;6;25;0590;590;Steinigtwolmsdorf;01904
14;6;25;0600;600;Wachau;01454
14;6;25;0610;610;Weißenberg / Wóspork;02627
14;6;25;0630;630;Wilthen;02681
14;6;25;0640;640;Wittichenau / Kulow;02997
14;6;25;5207;040;Bischofswerda;01877
14;6;25;5207;510;Rammenau;01877
14;6;25;5211;140;Frankenthal;01909
14;6;25;5211;170;Großharthau;01909
14;6;25;5212;190;Großpostwitz/O.L. / Budestecy;02692
14;6;25;5212;390;Obergurig / Hornja Hórka;02692
14;6;25;5218;270;Königsbrück;01936
14;6;25;5218;300;Laußnitz;01936
14;6;25;5218;370;Neukirch;01936
14;6;25;5223;360;Neschwitz / Njeswa?id?o;02699
14;6;25;5223;460;Puschwitz / Bóšicy;02699
14;6;25;5231;180;Großnaundorf;01936
14;6;25;5231;320;Lichtenberg;01896
14;6;25;5231;410;Ohorn;01896
14;6;25;5231;450;Pulsnitz;01896
14;6;25;5231;580;Steina;01920
14;6;25;5501;080;Crostwitz / Chrós?icy;01920
14;6;25;5501;350;Nebelschütz / Njebjel?icy;01920
14;6;25;5501;440;Panschwitz-Kuckau / Pan?icy-Kukow;01920
14;6;25;5501;470;Räckelwitz / Worklecy;01920
14;6;25;5501;500;Ralbitz-Rosenthal / Ralbicy-Róžant;01920
14;6;26;0060;060;Boxberg/O.L. / Hamor;02943
14;6;26;0085;085;Ebersbach-Neugersdorf;02730
14;6;26;0110;110;Görlitz;02826
14;6;26;0180;180;Herrnhut;02747
14;6;26;0245;245;Kottmar;02739
14;6;26;0250;250;Krauschwitz i.d. O.L. / Krušwica;02957
14;6;26;0280;280;Leutersdorf;02794
14;6;26;0300;300;Markersdorf;02829
14;6;26;0310;310;Mittelherwigsdorf;02763
14;6;26;0370;370;Niesky;02906
14;6;26;0390;390;Oderwitz;02791
14;6;26;0420;420;Ostritz;02899
14;6;26;0530;530;Seifhennersdorf;02782
14;6;26;0610;610;Zittau;02763
14;6;26;5203;010;Bad Muskau / Mužakow;02953
14;6;26;5203;100;Gablenz / Jab?o?c;02953
14;6;26;5206;030;Bernstadt a. d. Eigen;02748
14;6;26;5206;500;Schönau-Berzdorf a. d. Eigen;02899
14;6;26;5214;140;Großschönau;02779
14;6;26;5214;170;Hainewalde;02779
14;6;26;5220;150;Großschweidnitz;02708
14;6;26;5220;270;Lawalde;02708
14;6;26;5220;290;Löbau;02708
14;6;26;5220;470;Rosenbach;02708
14;6;26;5224;070;Dürrhennersdorf;02708
14;6;26;5224;350;Neusalza-Spremberg;02742
14;6;26;5224;510;Schönbach;02708
14;6;26;5227;050;Bertsdorf-Hörnitz;02763
14;6;26;5227;210;Jonsdorf;02796
14;6;26;5227;400;Olbersdorf;02785
14;6;26;5227;430;Oybin;02797
14;6;26;5228;020;Beiersdorf;02736
14;6;26;5228;410;Oppach;02736
14;6;26;5232;240;Königshain;02829
14;6;26;5232;450;Reichenbach/O.L.;02894
14;6;26;5232;570;Vierkirchen;02894
14;6;26;5233;260;Kreba-Neudorf / Chrjebja-Nowa Wjes;02906
14;6;26;5233;460;Rietschen / R??icy;02956
14;6;26;5235;160;Hähnichen;02923
